,video,algorithm,bins,rmse_td,nrmse_td,ssim_td,psnr_td,rmse_cam,nrmse_cam,ssim_cam,psnr_cam
90,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,8,0.6520996128261419,0.4252339050480042,0.8891845943326016,23.65115509275902,0.5881147624792816,0.3458789738460618,0.9442899544413265,26.426449901683196
91,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,16,0.7673145994377081,0.5887716945102505,0.8711275991174842,22.697792725402866,0.7144374532263165,0.5104208745725051,0.9412631262423955,25.633620264618663
92,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,32,0.8278995742108003,0.6854177049784245,0.849617091101496,22.161953334040525,0.7862576470822277,0.6182010875952809,0.9353161405074443,25.16388716550327
93,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,64,0.8550471073153036,0.7311055557282684,0.8282586095692984,21.888445721685468,0.8168041895364485,0.6671690840442945,0.928864069628576,24.91525966145042
94,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,128,0.8671887114881268,0.7520162613324377,0.8122503904007893,21.737073066244168,0.8291571970728092,0.6875016574576374,0.9240056670854508,24.781780756096875
95,V2_RAshour_GGaultier,A1F0_OPENPOSE_BODY25,256,0.8729243324466108,0.761996890177361,0.8025622927597441,21.656293049162727,0.8343298072515226,0.6961062272683629,0.9210157822417174,24.71660634225821
96,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,2,0.29885181532458854,0.08931240752280198,0.9883591253981857,30.4270931678499,0.28468472909774384,0.08104539498145578,0.9903492090551481,31.28570205274482
97,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,4,0.5121089137644149,0.262255539556969,0.9242427983647241,24.723040165841176,0.4336461732459827,0.18804900357088486,0.9625769321646855,27.95514960070204
98,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,8,0.6794908625962044,0.4617078323517339,0.8817497234149139,22.93636794826363,0.5879901618870187,0.3457324304759224,0.9461902938317227,26.430130753535302
99,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,16,0.8036774938505469,0.6458975141218959,0.8597915731095417,21.89345892222063,0.7189253022006531,0.5168535901443004,0.939941532265467,25.52483806517927
100,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,32,0.8682931980394285,0.7539330777615382,0.8347758863177213,21.334403747553786,0.7917347881728811,0.6268439748031569,0.9322651948131535,25.043293345068832
101,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,64,0.8976314691653714,0.8057422544359831,0.8111305739896781,21.044124617755607,0.8231149235650372,0.677518177395477,0.9243904632970061,24.781558896706382
102,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,128,0.9105593194432671,0.8291182742249856,0.7938545908647039,20.889287953881702,0.8358149708336788,0.6985866654697034,0.9185900329416019,24.642849913975695
103,V2_RAshour_GGaultier,A1F1_OPENPOSE_COCO,256,0.9166062430035962,0.8401670047131676,0.7835581284537203,20.808044591706224,0.8410482243680075,0.7073621157125783,0.9150978825218953,24.577280789889567
104,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,2,0.3504049403543546,0.12278362222473882,0.9763874831803647,27.66252027083936,0.2882957162607163,0.08311442001427946,0.9891078974503261,31.066741343153623
105,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,4,0.5484574147104325,0.30080553575085134,0.90747704180154,23.531817087868067,0.43492458114006427,0.18915939127986037,0.9616556296703954,27.904012175948463
106,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,8,0.7304413137466753,0.533544512827969,0.8752175357665976,21.68029963050119,0.5871087762139943,0.34469671510749395,0.9500284802930504,26.45619024477257
107,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,16,0.8622061134392193,0.7433993820519638,0.8537583834238485,20.672287268515607,0.7175577206192526,0.5148890824202974,0.9434939450197972,25.557915146041946
108,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,32,0.9326440498006437,0.8698249236285457,0.8300966367268147,20.09242275115327,0.79099745663652,0.6256769764054433,0.9357985712524469,25.059478978073546
109,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,64,0.9638297404585154,0.9289677685923292,0.809748847794063,19.808034484761855,0.8221339503501228,0.6759042323182982,0.9284670805554598,24.8022746102436
110,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,128,0.9773160225581999,0.95514660794898,0.7953241298646618,19.660216946794232,0.8349545443747489,0.6971490911720446,0.923250492456812,24.66074243561103
111,V2_RAshour_GGaultier,A1F2_OPENPOSE_MPI,256,0.9837444271450394,0.9677530979389218,0.7868996604171112,19.58006562277522,0.8403003618075705,0.7061046980539338,0.9201232335062633,24.592734699081753
112,V2_RAshour_GGaultier,A2_POSENET,2,0.3079671725185068,0.09484377934904374,0.9883884205197004,29.90515206723775,0.30108330356609764,0.09065115568627491,0.991285769137677,30.312802012830836
113,V2_RAshour_GGaultier,A2_POSENET,4,0.5393364396509335,0.29088379513534496,0.920212625020939,23.82314301930894,0.4729003748770306,0.2236347645588361,0.9615188868031807,26.449783999869723
114,V2_RAshour_GGaultier,A2_POSENET,8,0.7200843273842404,0.518521438544414,0.874649071784831,21.92837844219241,0.6502782803703874,0.4228618419214682,0.9409833309438547,24.680963194863523
115,V2_RAshour_GGaultier,A2_POSENET,16,0.851833338847273,0.7256200371716929,0.8501158427017474,20.882545848286824,0.7972461830631611,0.6356014764087794,0.931307447062911,23.72849086432652
116,V2_RAshour_GGaultier,A2_POSENET,32,0.9206379505697775,0.84757423602932,0.8209247154227208,20.317504766272965,0.8795983878371848,0.7736933238857745,0.9196669322334017,23.21510547317211
117,V2_RAshour_GGaultier,A2_POSENET,64,0.951541873457291,0.9054319369426113,0.7939925135206571,20.030931222240312,0.914525175812385,0.8363562971946737,0.9083833445424113,22.952151303911556
118,V2_RAshour_GGaultier,A2_POSENET,128,0.9651234170767956,0.9314632101899903,0.7741379376199017,19.878303574067935,0.9286487733962568,0.8623885443303725,0.8998808524608952,22.813196169191563
119,V2_RAshour_GGaultier,A2_POSENET,256,0.9713940804084236,0.9436064594525269,0.7623386393485454,19.799538923937984,0.9345809047055232,0.8734414674401942,0.8947019447918122,22.74544058844148
120,V3_RKandra_IBernabeu,A0_ARTTRACK,2,0.4574804449286454,0.20928835749211136,0.9250504393704355,22.322444018125726,0.3776339495531243,0.1426073998550916,0.9707515357497233,26.2505421859598
121,V3_RKandra_IBernabeu,A0_ARTTRACK,4,0.5851575902514287,0.34240940542885884,0.7682346674649052,19.908243164696064,0.5236142471486653,0.27417187981706354,0.9085108073707033,23.891801170614777
122,V3_RKandra_IBernabeu,A0_ARTTRACK,8,0.6466725692060398,0.41818541176354024,0.708684277824892,19.17263914534227,0.6361991873457641,0.4047494059794106,0.8822238501064275,23.074803146947012
123,V3_RKandra_IBernabeu,A0_ARTTRACK,16,0.6854661839253047,0.4698638893051196,0.7011000051016606,18.59059927332195,0.7141483647889026,0.5100078869306636,0.8762644671344424,22.437108969329035
